,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,3532000.0,-50000.0,-465000.0,-465000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-210280000.0,-298715000.0,-223467000.0,-223467000.0
Net Borrowings,95971000.0,253356000.0,46478000.0,46478000.0
Total Cash From Financing Activities,15126000.0,225046000.0,485000.0,485000.0
Change To Operating Activities,749000.0,-4528000.0,5734000.0,5734000.0
Issuance Of Stock,30381000.0,68091000.0,43087000.0,43087000.0
Net Income,79362000.0,168816000.0,71823000.0,39820000.0
Change In Cash,-45012000.0,53825000.0,-45198000.0,-45198000.0
Repurchase Of Stock,-4754000.0,-97000.0,-212000.0,-212000.0
Total Cash From Operating Activities,150142000.0,127494000.0,177784000.0,177784000.0
Depreciation,76230000.0,82137000.0,77518000.0,77518000.0
Other Cashflows From Investing Activities,-44851000.0,-11027000.0,-11791000.0,-11791000.0
Dividends Paid,-95310000.0,-94856000.0,-87300000.0,-87300000.0
Change To Account Receivables,14651000.0,-13082000.0,30955000.0,30955000.0
Other Cashflows From Financing Activities,-11162000.0,-1448000.0,-1568000.0,-1568000.0
Change To Netincome,-37800000.0,-103580000.0,-23407000.0,-23407000.0
