,2020-07-03,2019-06-28,2018-06-29,2017-06-30
Investments,16000000.0,83000000.0,-4000000.0,178000000.0
Change To Liabilities,267000000.0,-516000000.0,38000000.0,261000000.0
Total Cashflows From Investing Activities,278000000.0,-1272000000.0,-1655000000.0,-636000000.0
Net Borrowings,-982000000.0,-681000000.0,-2734000000.0,-4281000000.0
Total Cash From Financing Activities,-1508000000.0,-1829000000.0,-3900000000.0,-4595000000.0
Change To Operating Activities,-49000000.0,-398000000.0,1290000000.0,521000000.0
Issuance Of Stock,141000000.0,118000000.0,220000000.0,235000000.0
Net Income,-250000000.0,-754000000.0,675000000.0,397000000.0
Change In Cash,-407000000.0,-1550000000.0,-1349000000.0,-1797000000.0
Repurchase Of Stock,-72000000.0,-678000000.0,-762000000.0,-124000000.0
Effect Of Exchange Rate,-1000000.0,4000000.0,1000000.0,-3000000.0
Total Cash From Operating Activities,824000000.0,1547000000.0,4205000000.0,3437000000.0
Depreciation,1566000000.0,1812000000.0,2056000000.0,2128000000.0
Other Cashflows From Investing Activities,931000000.0,-598000000.0,-742000000.0,-257000000.0
Dividends Paid,-595000000.0,-584000000.0,-593000000.0,-574000000.0
Change To Inventory,200000000.0,-339000000.0,-598000000.0,-204000000.0
Change To Account Receivables,-1175000000.0,993000000.0,-244000000.0,-487000000.0
Change To Netincome,225000000.0,711000000.0,767000000.0,536000000.0
Capital Expenditures,-647000000.0,-876000000.0,-835000000.0,-578000000.0
Other Cashflows From Financing Activities,,-4000000.0,-31000000.0,149000000.0
